year,week,date,ryaay,avg_rating,avg_sentiment,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,weekly_rating_sent_only_logpred,weekly_rating_sent_only_levelpred,weekly_time_dummies_logpred,weekly_time_dummies_levelpred
2018.0,24.0,2018-06-15 13:30:00,46.678672790527344,0.23478260869565218,0.3025369565217391,0,0,2.0,-0.002910474704798105,-0.06892109500805157,-0.07190008051529789,0.002500116059719764,43.734710544190634,-0.004575819131443058,38.26028792031352
2018.0,25.0,2018-06-22 13:30:00,46.986793518066406,0.22608695652173913,0.26198695652173914,0,0,2.0,0.006579198313326984,-0.008695652173913049,-0.040549999999999975,0.0012214873016058274,43.788164577825164,-0.007176887844298853,37.98668112207522
2018.0,26.0,2018-06-29 13:30:00,45.71028518676758,0.25333333333333335,0.29614999999999997,0,0,2.0,-0.027543241878307256,0.027246376811594225,0.034163043478260824,-0.002259857942259324,43.689321274304966,-0.010179530077638327,37.60195604149424
2018.0,27.0,2018-07-06 13:30:00,45.59023666381836,0.23157894736842108,0.10664736842105263,0,0,3.0,-0.0026297460233419834,-0.021754385964912276,-0.18950263157894734,0.01383331053831321,44.29788876965752,0.005897631749174773,37.824373755482945
2018.0,28.0,2018-07-13 13:30:00,46.21848678588867,0.3,0.29251666666666665,0,0,3.0,0.013686279584688155,0.06842105263157891,0.18586929824561402,-0.004110966566922304,44.116155435711924,-0.010955187423368422,37.41226215340194
2018.0,29.0,2018-07-20 13:30:00,46.69868087768555,0.2416666666666667,0.30212916666666667,0,0,3.0,0.010336052614415614,-0.05833333333333329,0.009612500000000024,-0.0036380899770277995,43.95594849313647,-0.008403843550873154,37.09917277510531
2018.0,30.0,2018-07-27 13:30:00,43.21728515625,0.25925925925925924,0.29507037037037037,0,0,3.0,-0.07747538296410372,0.01759259259259255,-0.007058796296296299,-0.0012357404083983311,43.901663899135166,-0.007205585658159157,36.83281230189258
2018.0,31.0,2018-08-03 13:30:00,40.18407440185547,0.2727272727272727,0.3488121212121212,0,0,3.0,-0.07276977660591832,0.013468013468013462,0.05374175084175081,-0.002759879755864912,43.78066763006965,-0.009362111416079748,36.48958856571889
2018.0,32.0,2018-08-10 13:30:00,38.723487854003906,0.3,0.33653,0,0,3.0,-0.03702442074979517,0.027272727272727282,-0.012282121212121189,-0.0006501252932051332,43.75221396091713,-0.0064561412331831155,36.25476546958733
2018.0,33.0,2018-08-17 13:30:00,39.33573532104492,0.2947368421052632,0.3342,0,0,3.0,0.015687064191618916,-0.005263157894736803,-0.0023299999999999987,-0.0020126447378475865,43.66424485269587,-0.008188712692830643,35.959097832242975
2018.0,34.0,2018-08-24 13:30:00,39.86394500732422,0.22400000000000003,0.378816,0,0,3.0,0.013338880053727742,-0.07073684210526315,0.04461599999999999,-0.004492029239120872,43.46854366491901,-0.009312541291458464,35.62578166800438
2018.0,35.0,2018-08-31 13:30:00,40.764305114746094,0.3,0.39868571428571425,0,0,3.0,0.022334542374432775,0.07599999999999996,0.01986971428571427,-0.001365592076920468,43.40922387862851,-0.0061178724642454285,35.408493029140146
2018.0,36.0,2018-09-07 13:30:00,38.38335418701172,0.23750000000000002,0.175390625,0,0,3.0,-0.060182942946579665,-0.06249999999999997,-0.22329508928571426,0.01579013491315181,44.100101551421396,0.008599667554678697,35.714307363921556
2018.0,37.0,2018-09-14 13:30:00,38.40736389160156,0.26,0.29234,0,0,3.0,0.0006253283202184434,0.022499999999999992,0.116949375,-0.0036422357123229027,43.93977074517197,-0.010762913475165255,35.33197854071007
2018.0,38.0,2018-09-21 13:30:00,39.38375473022461,0.3466666666666667,0.24425,0,0,3.0,0.025104205567305637,0.08666666666666667,-0.048089999999999994,0.003269200697811875,44.083653737395224,-0.001576279050301528,35.27632935397667
2018.0,39.0,2018-09-28 13:30:00,38.431373596191406,0.24444444444444446,0.30088333333333334,0,0,3.0,-0.024479268038235524,-0.10222222222222221,0.05663333333333334,-0.005436915168695931,43.8446250299096,-0.009509989172077373,34.94244199277558
2018.0,40.0,2018-10-05 13:30:00,33.04121780395508,0.21111111111111114,0.36240555555555554,0,0,4.0,-0.1511183403013372,-0.033333333333333326,0.0615222222222222,-0.003865774950915214,43.6754587667594,0.0008251245186008359,34.97128575661551
